id,timestamp_utc,cycle_id,segment_uid,corridor_name,current_travel_time_seconds,true_driving_distance_meters,free_flow_travel_time_seconds,travel_time_index_tti,hour_of_day_utc,hour_of_day_ist,is_weekend,vehicle_mode,temporal_drift_seconds,api_response_status,api_latency_ms,retry_count
21703,2026-07-14 06:30:12.502971+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_005,Guindy-Tambaram,43,262,42,1.0238,6,11,0,DRIVE,6.678,OK,685.4,0
21704,2026-07-14 06:30:12.502787+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_040,Guindy-Tambaram,25,188,26,0.9615,6,11,0,DRIVE,6.678,OK,685.3,0
21705,2026-07-14 06:30:12.502869+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_039,Guindy-Tambaram,56,387,54,1.037,6,11,0,DRIVE,6.678,OK,685.4,0
21706,2026-07-14 06:30:12.503047+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_009,Guindy-Tambaram,72,477,67,1.0746,6,11,0,DRIVE,6.678,OK,685.4,0
21707,2026-07-14 06:30:12.503144+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_008,Guindy-Tambaram,60,471,68,0.8824,6,11,0,DRIVE,6.678,OK,685.5,0
21708,2026-07-14 06:30:12.503227+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_035,Guindy-Tambaram,51,296,65,0.7846,6,11,0,DRIVE,6.678,OK,685.8,0
21709,2026-07-14 06:30:12.50374+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_004,Guindy-Tambaram,34,177,26,1.3077,6,11,0,DRIVE,6.678,OK,685.8,0
21710,2026-07-14 06:30:12.503853+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_013,Guindy-Tambaram,66,590,65,1.0154,6,11,0,DRIVE,6.678,OK,686.2,0
21711,2026-07-14 06:30:12.503931+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_006,Guindy-Tambaram,71,581,78,0.9103,6,11,0,DRIVE,6.678,OK,686.3,0
21712,2026-07-14 06:30:12.504007+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_015,Guindy-Tambaram,53,581,58,0.9138,6,11,0,DRIVE,6.678,OK,686.3,0
21713,2026-07-14 06:30:13.34563+00,2026-07-14T06:30:05Z_0001,CENTRAL_PUZHAL_011,Puzhal-Central,57,235,47,1.2128,6,11,0,DRIVE,6.678,OK,1452.6,0
21714,2026-07-14 06:30:12.536938+00,2026-07-14T06:30:05Z_0001,TAMBARAM_GUINDY_011,Guindy-Tambaram,60,605,70,0.8571,6,11,0,DRIVE,6.678,OK,719.3,0
21715,2026-07-14 06:30:12.537062+00,2026-07-14T06:30:05Z_0001,GUINDY_TAMBARAM_041,Guindy-Tambaram,109,1091,128,0.8516,6,11,0,DRIVE,6.678,OK,719.5,0
