"id","timestamp_utc","cycle_id","segment_uid","corridor_name","local_aqi","air_quality_category","dominant_pollutant","api_response_status","api_debug_message","api_latency_ms","retry_count"
13353,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_001","EVR Salai",38,"Low air quality","pm25","OK","Success",3652.3,0
13354,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","LITTLEMOUNT_KILAMBAKKAM_029","Corridor_Littlemount_Kilambakkam",38,"Low air quality","pm25","OK","Success",3691.6,0
13355,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_011","EVR Salai",37,"Low air quality","pm25","OK","Success",3852.8,0
13356,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_006","EVR Salai",38,"Low air quality","pm25","OK","Success",4780.9,0
13357,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_004","EVR Salai",39,"Low air quality","pm25","OK","Success",4819.6,0
13358,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_005","EVR Salai",39,"Low air quality","pm25","OK","Success",4838.5,0
13359,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_007","EVR Salai",37,"Low air quality","pm25","OK","Success",4844.1,0
13360,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_008","EVR Salai",38,"Low air quality","pm25","OK","Success",4845.0,0
13361,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_023","EVR Salai",43,"Moderate air quality","pm25","OK","Success",4853.7,0
13362,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_009","EVR Salai",37,"Low air quality","pm25","OK","Success",4862.9,0
13363,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_024","EVR Salai",42,"Moderate air quality","pm25","OK","Success",4867.5,0
13364,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_022","EVR Salai",41,"Moderate air quality","pm25","OK","Success",4875.6,0
13365,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_016","EVR Salai",37,"Low air quality","pm25","OK","Success",4880.1,0
13366,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_012","EVR Salai",37,"Low air quality","pm25","OK","Success",4880.5,0
13367,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_015","EVR Salai",37,"Low air quality","pm25","OK","Success",4881.8,0
13368,"2026-07-18 00:35:09.186834+00","2026-07-18T00:35:01Z_0001_aqi","BROADWAY_KOYEMBEDU_018","EVR Salai",38,"Low air quality","pm25","OK","Success",4884.4,0
