id,timestamp_utc,cycle_id,segment_uid,corridor_name,local_aqi,air_quality_category,dominant_pollutant,api_response_status,api_debug_message,api_latency_ms,retry_count
4690,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_026,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7400.9,0
4691,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_027,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7408.3,0
4692,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_ATGRADE_002,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7416.5,0
4693,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_ATGRADE_001,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7417.8,0
4694,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_ATGRADE_003,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7424.1,0
4695,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_ATGRADE_004,Puzhal-Central,56,Moderate air quality,pm25,OK,Success,7429.8,0
4696,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PUZHAL_CENTRAL_ATGRADE_005,Puzhal-Central,53,Moderate air quality,pm25,OK,Success,7436.9,0
4697,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_002,Thoraipakkam-Pallavaram,56,Moderate air quality,pm25,OK,Success,7472.4,0
4698,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_001,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7472.6,0
4699,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_004,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7491.1,0
4700,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_003,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7491.2,0
4701,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_005,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7506.1,0
4702,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_006,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7549.7,0
4703,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_007,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7549.8,0
4704,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_008,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7594.7,0
4705,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_009,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7608.4,0
4706,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_010,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7608.6,0
4707,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_AT_GRADE_001,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7620.9,0
4708,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,PALLAVARAM_THORAIPAKKAM_AT_GRADE_002,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7641.2,0
4709,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_001,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7668.2,0
4710,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_002,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7681.4,0
4711,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_003,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7683.6,0
4712,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_004,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7697.5,0
4713,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_005,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7697.8,0
4714,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_006,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7705.7,0
4715,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_007,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7706.4,0
4716,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_008,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7725.1,0
4717,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_009,Thoraipakkam-Pallavaram,56,Moderate air quality,pm25,OK,Success,7754.2,0
4718,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_010,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7755.5,0
4719,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_AT_GRADE_002,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7770.9,0
4720,2026-07-14 06:35:12.68983+00,2026-07-14T06:35:03Z_0001_aqi,THORAIPAKKAM_PALLAVARM_AT_GRADE_001,Thoraipakkam-Pallavaram,53,Moderate air quality,pm25,OK,Success,7776.7,0
4721,2026-07-14 09:35:11.477466+00,2026-07-14T09:35:02Z_0001_aqi,KILAMBAKKAM_LITTLEMOUNT_004,Corridor_Littlemount_Kilambakkam,37,Low air quality,pm25,OK,Success,1685.8,0
